"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0009376","REGENCY VILLAGE THEATRE","961 BROXTON AVE ","LOS ANGELES","CA","90024","34.0629826761","-118.4472057206",""
"PR0009393","ANDERS JUICE BAR","7230 FIRESTONE BLVD ","DOWNEY","CA","90241","33.9470739213","-118.1546886364","562-806-6453"
"PR0009419","THE COFFEE BEAN & TEA LEAF","21851 VENTURA BLVD ","WOODLAND HILLS","CA","91364","34.1685937531","-118.6034629464",""
"PR0009423","THE COFFEE BEAN & TEA LEAF","5780 CANOGA AVE STE F","WOODLAND HILLS","CA","91367","34.1750099745","-118.5972185284",""
"PR0009471","STAND 46 BAR 32 STAND 44","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0009486","STARBUCKS COFFEE #5487","20054 VENTURA BLVD ","WOODLAND HILLS","CA","91364","34.1709223543","-118.5703662844",""
"PR0009625","BASKIN ROBBINS","1100 S CENTRAL AVE STE #E","GLENDALE","CA","91204","34.1332803821","-118.2577962688","818-247-0600"
"PR0009637","STARBUCKS COFFEE #5702","208 LAKEWOOD CENTER MALL ","LAKEWOOD","CA","90712","33.8511676360","-118.1404974103",""
"PR0009659","SPECTRA BY WOLFGANG PUCK","8687 MELROSE AVE STE B345","WEST HOLLYWOOD","CA","90069","34.0838940565","-118.3824949570",""
"PR0009662","BASKIN ROBBINS # 31 FLAVORS","2084 S ATLANTIC BLVD ","MONTEREY PARK","CA","91754","34.0394610947","-118.1431043953",""
"PR0009682","PENTHOUSE BAR","1111 2ND ST # 18 FL","SANTA MONICA","CA","90403","34.0185627252","-118.5013508569",""
"PR0009725","HAAGEN DAZS","1113 GLENDALE GALLERIA ","GLENDALE","CA","91210","34.1455991330","-118.2587058650",""
"PR0009740","CINNABON","1233 W RANCHO VISTA BLVD STE #753","PALMDALE","CA","93551","34.6018794835","-118.1526116531","661-247-9075"
"PR0009774","STARBUCKS","2263 E MAPLE AVE ","EL SEGUNDO","CA","90245","33.9269309539","-118.3880746954",""
"PR0009814","THE COFFEE BEAN & TEA LEAF","12501 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1428921875","-118.4054278905",""
"PR0009829","LOBBY BAR","649 W JEFFERSON BLVD","LOS ANGELES","CA","90007","34.0227412053","-118.2814185809","323-252-2283"
"PR0009877","THE COFFEE BEAN & TEA LEAF","3470 S SEPULVEDA BLVD ","LOS ANGELES","CA","90034","34.0196926737","-118.4223279112",""
"PR0010089","STARBUCKS #5651","1450 W 190TH ST STE F","TORRANCE","CA","90501","33.8582288514","-118.3034203960","310-618-8339"
"PR0010098","LOYAL ORDER OF THE MOOSE#702","1600 OCEAN PARK BLVD ","SANTA MONICA","CA","90405","34.0113845442","-118.4684644784","310-452-3702"
"PR0010100","STARBUCKS COFFEE","561 N GLENDALE AVE ","GLENDALE","CA","91206","34.1545131685","-118.2430437104",""
"PR0010155","MRS FIELD'S COOKIES","1233 W RANCHO VISTA BLVD STE 909","PALMDALE","CA","93551","34.6018679960","-118.1508721793","661-273-4202"
"PR0010207","#205 MARKET PLACE HEALTHY PLATE","1000 VIN SCULLY AVE","LOS ANGELES","CA","90012","34.0717844462","-118.2417818071",""
"PR0010232","SUPERIOR GROCERS #106 TORTIL","1201 W WHITTIER BLVD ","MONTEBELLO","CA","90640","34.0109312192","-118.1129623388",""
"PR0010309","COLD STONE CREAMERY","10875 W PICO BLVD ","LOS ANGELES","CA","90064","34.0399974568","-118.4291381613","310-470-1260"
"PR0010321","EDIBLE ARRANGEMENTS","128 E FOOTHILL BLVD ","ARCADIA","CA","91006","34.1505450348","-118.0352293905","626-303-4600"
"PR0010336","EDWARDS THEATRE CONCESSION","1 E MAIN ST ","ALHAMBRA","CA","91803","34.0961983961","-118.1266833903",""
"PR0010357","ELA STADIUM STAND #4","1301 AVENIDA CESAR CHAVEZ ","MONTEREY PARK","CA","91754","34.0394675978","-118.1485828484","323-265-8669"
"PR0010364","THE COFFEE BEAN & TEA LEAF","12930 VENTURA BLVD STE 122","STUDIO CITY","CA","91604","34.1451295665","-118.4148097116",""
"PR0010373","STARBUCKS COFFEE #583","1749 S ELENA AVE ","REDONDO BEACH","CA","90277","33.8180997548","-118.3856167098",""
"PR0010421","STARBUCKS COFFEE #11459","8819 ALONDRA BLVD ","PARAMOUNT","CA","90723","33.8894055612","-118.1444452264","562-531-8973"
"PR0010444","MENCHIES GRANADA HILLS","17840 CHATSWORTH ST ","GRANADA HILLS","CA","91344","34.2645504689","-118.5228780010","818-368-7700"
"PR0010459","THE GLEN","7356 STEWART AND GRAY RD ","DOWNEY","CA","90241","33.9404172484","-118.1548473378","562-928-8280"
"PR0010463","STARBUCKS #5593","140 W FOOTHILL BLVD ","MONROVIA","CA","91016","34.1510335344","-118.0023887952",""
"PR0010504","WESTLAKE VILLAGE TWIN","4711 LAKEVIEW CANYON RD ","WESTLAKE VILLAGE","CA","91361","34.1487533798","-118.8190738309",""
"PR0010512","STARBUCKS -INSIDE VONS #2124","7789 FOOTHILL BLVD ","TUJUNGA","CA","91042","34.2590919907","-118.3024407125",""
"PR0010531","TIERRA MIA COFFEE COMPANY","4914 FIRESTONE BLVD ","SOUTH GATE","CA","90280","33.9514362351","-118.1822844929",""
"PR0010538","EDIBLE ARRANGEMENTS","2200 W VALLEY BLVD # A","ALHAMBRA","CA","91803","34.0770830083","-118.1481580080",""
"PR0010594","STARBUCKS COFFEE #13226","2101 MURCHISON AVE ","POMONA","CA","91768","34.0716689585","-117.7883872059","909-629-3194"
"PR0010652","THE SALOON","4059 TWEEDY BLVD ","SOUTH GATE","CA","90280","33.9437995562","-118.2006060344","323-799-0781"
"PR0010724","LEVEL II CONCEPSSION","6360 W SUNSET BLVD ","LOS ANGELES","CA","90028","34.0977399997","-118.3278199997",""
"PR0010740","COFFEE, BEAN & TEA LEAF#16","670 S WESTERN AVE ","LOS ANGELES","CA","90010","34.0602654197","-118.3089087483",""
"PR0010767","SCOOPS WESTSIDE","10640 WOODBINE ST STE 102","LOS ANGELES","CA","90034","34.0261025104","-118.4122502894","323-405-7055"
"PR0010894","STARBUCKS COFFEE #5654","347 N PASS AVE ","BURBANK","CA","91505","34.1556260164","-118.3459469102",""
"PR0011022","FOOD COURT TRAY WASHING AREA","928 S WESTERN AVE STE 300","LOS ANGELES","CA","90006","34.0548471665","-118.3088600254",""
"PR0011044","PALOS VERDES TENNIS FOUNDATION","3303 VIA CAMPESINA","RANCHO PALOS VERDES","CA","90274","33.7949209533","-118.3723453486",""
"PR0011060","EAGLE'S LODGE","1596 YOSEMITE DR ","LOS ANGELES","CA","90041","34.1327950345","-118.2015577778",""
"PR0011153","LANCASTER CITY PARK","43011 W 10TH ST W ","LANCASTER","CA","93534","34.6636333999","-118.1479822719",""
"PR0011171","EDIBLE ARRANGEMENTS","820 W RANCHO VISTA BLVD","PALMDALE","CA","93551","34.6016191390","-118.1431344899",""
"PR0011230","STARBUCKS COFFEE #5447","12824 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1446911629","-118.4123167093",""
"PR0011307","VONS STARBUCKS #2254","311 W LOS FELIZ RD ","GLENDALE","CA","91204","34.1288001935","-118.2579879793",""
"PR0011381","STARBUCKS COFFEE #10819","3525 W CARSON ST STE #78","TORRANCE","CA","90503","33.8311682142","-118.3470796476",""
"PR0011412","AMERICAN LEGION PALM POST348","38030 E 6TH ST E ","PALMDALE","CA","93550","34.5735652692","-118.1170045136",""
"PR0011451","MR. C. BEVERLY HILLS 12TH FL","1224 S BEVERWIL DR ","LOS ANGELES","CA","90035","34.0554023673","-118.3989128702","310-227-2800"
"PR0011499","OUR SAVIORS FOOD PANTRY","16603 S F MISSION BLVD ","GRANADA HILLS","CA","91344","34.2723470000","-118.4942843000","818-363-9505"
"PR0011542","PEPE'S BAR","5151 MELROSE AVE ","LOS ANGELES","CA","90038","34.0836414730","-118.3128079929",""
"PR0011592","VAQUERO L'TL LEAGUE SNACK BA","501 S PACIFIC AVE ","GLENDALE","CA","91204","34.1645253024","-118.2655403182","818-419-9257"
"PR0011677","PINCICAREA BAR1 2&3","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0011704","BAR 34","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0011755","THE COFFEE BEAN & TEA LEAF","8550 FIRESTONE BLVD ","DOWNEY","CA","90241","33.9371341797","-118.1285218616",""
"PR0011813","TUTTI FRUTTI","9224 PLAZA DR ","WEST COVINA","CA","91790","34.0696881970","-117.9270106555","626-814-1222"
"PR0011833","STARBUCKS COFFEE # 8799","9329 WHITTIER BLVD ","PICO RIVERA","CA","90660","33.9993503689","-118.0788424857",""
"PR0011874","STARBUCKS COFFEE #5777","13535 VENTURA BLVD ","SHERMAN OAKS","CA","91423","34.1476836605","-118.4281845434",""
"PR0011878","BAR 317 - MULE BAR","1111 S FIGUEROA ST ","LOS ANGELES","CA","90015","34.0433776589","-118.2658105260","213-742-7885"
"PR0011885","BROADWAY SOCIAL CENTER","2205 N BROADWAY ","LOS ANGELES","CA","90031","34.0285957062","-118.2678386316",""
"PR0011905","L A TURF CLUB STAND 52","285 W HUNTINGTON DR # 52","ARCADIA","CA","91007","34.1356417536","-118.0417715860",""
"PR0011959","BASKIN ROBBINS #3119","3516 W SUNSET BLVD ","LOS ANGELES","CA","90026","34.0890502233","-118.2767858178",""
"PR0011965","IXTAPA BAR","10308 ATLANTIC AVE ","SOUTH GATE","CA","90280","33.9373822450","-118.1816657831",""
"PR0012035","ESPRESSAMENTE","900 W OLYMPIC BLVD ","LOS ANGELES","CA","90015","34.0452562765","-118.2661108692","213-743-3834"
"PR0012045","DOLBY THEATRE LOBBY BAR-I","6801 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1022873861","-118.3390683805","323-308-6300"
"PR0012178","PETE'S A-5","2627 N HOLLYWOOD WAY ","BURBANK","CA","91505","34.1962061134","-118.3490536237",""
"PR0012204","STARBUCKS COFFEE #6802","4437 SEPULVEDA BLVD STE A","TORRANCE","CA","90505","33.8265622439","-118.3593711339",""
"PR0012209","STARBUCKS COFFEE #6608","300 E 9TH ST ","LOS ANGELES","CA","90015","34.0398535509","-118.2533955016",""
"PR0012215","STARBUCKS COFFEE #5394","11705 NATIONAL BLVD ","LOS ANGELES","CA","90064","34.0226337972","-118.4390704585",""
"PR0012251","CHECKER'S ROOFTOP POOL BAR","535 S GRAND AVE ","LOS ANGELES","CA","90071","34.0494609665","-118.2548386452","213-624-0000"
"PR0012331","STARBUCKS #6459","9420 RESEDA BLVD STE #1","NORTHRIDGE","CA","91324","34.2416703560","-118.5360464649",""
"PR0012355","BASKIN ROBBINS","1443 N HACIENDA BLVD ","LA PUENTE","CA","91744","34.0463892032","-117.9486679573",""
"PR0012372","ACTION LANES","10534 LOWER AZUSA RD ","EL MONTE","CA","91731","34.0915769216","-118.0388543554","626-350-8887"
"PR0012436","STARBUCKS #15177","6933 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1017048261","-118.3411937861",""
"PR0012690","VONS #2655 STARBUCKS","7311 N FIGUEROA ST ","LOS ANGELES","CA","90041","34.1362829922","-118.1884289280",""
"PR0012711","THE HOME DEPOT #6644","7870 E VAN NUYS BLVD ","PANORAMA CITY","CA","91402","34.2142568575","-118.4473820502","818-373-0046"
"PR0012792","ALBERTSON'S #594 - STARBUCKS","220 E BONITA AVE ","SAN DIMAS","CA","91773","34.1059883836","-117.8039407784","909-599-8836"
"PR0012814","REGENCY THEATRES COMMERCE 14","950 S GOODRICH BLVD ","COMMERCE","CA","90022","34.0183826744","-118.1541451343","323-726-6965"
"PR0012816","THE SMOOTHIE STOP","442 FOOTHILL BLVD ","LA CANADA FLINTRIDGE","CA","91011","34.1986165984","-118.1881008634","818-952-7063"
"PR0012883","PALMDALE PONY YOUTH BASEBALL","38310 E 20TH ST E ","PALMDALE","CA","93550","34.5783786003","-118.0940385699","661-992-2747"
"PR0012893","IT'S A GRIND","44421 E 20TH ST E STE #104","LANCASTER","CA","93535","34.6903204170","-118.0948231843",""
"PR0012963","BELASCO BAR #4","1050 S HILL ST ","LOS ANGELES","CA","90015","34.0403535481","-118.2593567395","213-746-5670"
"PR0012977","FUGA BAR","111 S SAN PEDRO ST ","LOS ANGELES","CA","90012","34.0502226805","-118.2412780433","213-625-1722"
"PR0012998","FRIES ETC.","26101 MAGIC MOUNTAIN PKWY","VALENCIA","CA","91355","34.4306095027","-118.6034335649","661-255-4100"
"PR0013015","LITTLE TOKYO ICE CREAM","133 JAPANESE VLG PLZ MALL ","LOS ANGELES","CA","90012","34.0490526375","-118.2398817269",""
"PR0013020","ACADEMY LA - MAIN BAR & STORAGE","6021 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1018108942","-118.3208009294","323-785-2680"
"PR0013027","THE COFFEE BEAN & TEA LEAF","12050 VENTURA BLVD STE #C104","STUDIO CITY","CA","91604","34.1436035146","-118.3945972920",""
"PR0013036","COLD STONE CREAMERY #27","14622 VENTURA BLVD STE 119","SHERMAN OAKS","CA","91403","34.1512527681","-118.4517693536",""
"PR0013087","LA MARIPOSA BAR&RESTAURANT","9318 S BROADWAY ","LOS ANGELES","CA","90003","33.9512833785","-118.2779718894",""
"PR0013089","4 SEASONS HOTEL EXHIBITION KITCHEN","2 DOLE DR","WESTLAKE VILLAGE","CA","91362","34.1513684739","-118.8045058003",""
"PR0013169","EL POTRO BAR","1113 SAN FERNANDO RD ","SAN FERNANDO","CA","91340","34.2835058679","-118.4418929748",""
"PR0013184","WESTFIELD ARCADIA MALL","400 S BALDWIN AVE ","ARCADIA","CA","91007","34.1328798417","-118.0516815153",""
"PR0013223","KONA KOFFEE","138 N INTERNATIONAL BDWK","REDONDO BEACH","CA","90277","33.8419248116","-118.3915415663","310-227-4334"
"PR0013316","MW THEATRE CONCESSION STAND","2627 PICO BLVD ","SANTA MONICA","CA","90405","34.0238217948","-118.4619903281","310-828-7519"
"PR0013432","ARENA BEERS BOOTH #4","11003 ROOKS RD ","PICO RIVERA","CA","90660","34.0255814000","-118.0459556000","562-244-7545"
"PR0013475","AMERICAN LEGION POST 250","10039 PINEWOOD AVE ","TUJUNGA","CA","91042","34.2512611609","-118.2860250527",""
"PR0013504","STARBUCKS COFFEE #5373","7122 BEVERLY BLVD STE #D","LOS ANGELES","CA","90038","34.0761435882","-118.3446798139",""
"PR0013535","BAR 14","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0013583","KEN EDWARDS CENTER","1521 4TH ST # #100","SANTA MONICA","CA","90401","34.0144572580","-118.4928324685","310-394-9871"
"PR0013612","STARBUCKS COFFEE CO #5626","8783 W PICO BLVD ","LOS ANGELES","CA","90035","34.0548983929","-118.3834478736","310-860-9364"
"PR0013627","THE HOP INN","12309 S PRAIRIE AVE ","HAWTHORNE","CA","90250","33.9208311296","-118.3442234426",""
"PR0013749","COFFEE BEAN & TEA LEAF","25345 CRENSHAW BLVD STE B","TORRANCE","CA","90505","33.7934120999","-118.3316253091",""
"PR0013754","PLUSH CELLAR","2420 DALY ST ","LOS ANGELES","CA","90031","34.0744207533","-118.2154744974",""
"PR0013763","STARBUCKS COFFEE #610","2265 HUNTINGTON DR ","SAN MARINO","CA","91108","34.1223672097","-118.1055141183",""
"PR0013797","THE SKATING EDGE SNACK BAR","23770 S WESTERN AVE ","HARBOR CITY","CA","90710","33.8093767403","-118.3080847806",""
"PR0013800","EDWARDS THEATERS","18800 SOLEDAD CANYON RD ","CANYON COUNTRY","CA","91351","34.4157265490","-118.4632104979",""
"PR0013890","ELA STADIUM STAND #1","1301 AVENIDA CESAR CHAVEZ ","MONTEREY PARK","CA","91754","34.0394675978","-118.1485828484","323-265-8669"
"PR0013961","STARBUCKS COFFEE #5277","6333 W 3RD ST STE #112","LOS ANGELES","CA","90036","34.0713474165","-118.3598154354",""
"PR0014021","ROCKY MOUNTAIN CHOCOLATE","1815 HAWTHORNE BLVD STE #342","REDONDO BEACH","CA","90278","33.8712602429","-118.3527429762","310-214-1585"
"PR0014069","STUB HUB CENTER EL MERCADO #15","18400 AVALON BLVD STE 300","CARSON","CA","90746-2182","33.8660141335","-118.2647396389",""
"PR0014099","BEN&JERRY'S","15301 VENTURA BLVD STE P6","SHERMAN OAKS","CA","91403","34.1541135299","-118.4665419349",""
"PR0014133","STARBUCKS #7975","2461 SANTA MONICA BLVD STE A","SANTA MONICA","CA","90404","34.0323492106","-118.4757125665",""
"PR0014140","MAIN SQEEZE","2727 MAIN ST STE STE#B","SANTA MONICA","CA","90405","34.0004091000","-118.4817419000","818-929-0536"
"PR0014171","CINEMARK UPPER SATELLITE CONCESSION","6081 CENTER DR STE 201","LOS ANGELES","CA","90045","33.9781106222","-118.3924487259",""
"PR0014182","ROCKY MOUNTAIN CHOCOLATE","112 PLAZA DR # 1030","WEST COVINA","CA","91790","34.0698450441","-117.9278628099","626-472-7878"
"PR0014188","DOLBY THEATRE-LOBBY BAR IV","6801 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1022873861","-118.3390683805","323-308-6300"
"PR0014269","STARBUCKS COFFEE CO #9232","1875 CENTURY PARK E STE #K","LOS ANGELES","CA","90067","34.0617107841","-118.4148018190",""
"PR0014280","IRIS CAFE","150 N ROBERTSON BLVD STE #320","BEVERLY HILLS","CA","90211","34.0682271260","-118.3837088286",""
"PR0014295","STARBUCKS COFFEE #9384","5960 CANOGA AVE STE 1","WOODLAND HILLS","CA","91367","34.1788153911","-118.5972057741","818-887-6451"
"PR0014471","MARINA DEL REY MARRIOTT -  HOTEL BAR","4100 ADMIRALTY WAY ","MARINA DEL REY","CA","90292-6207","33.9815709082","-118.4600401990","310-301-3000"
"PR0014634","POMONA FOX THEATER-BAR","114 W 3RD ST ","POMONA","CA","91766","34.0567953582","-117.7502571201","909-469-9800"
"PR0014704","CARLITOS WAY","15238 VICTORY BLVD ","VAN NUYS","CA","91411","34.1864226259","-118.4654547205",""
"PR0014737","STARBUCK'S COFFEE # 7956","310 E GRAND AVE STE # 113","EL SEGUNDO","CA","90245","33.9193932889","-118.4130092283",""
"PR0014746","THE SHORT STOP","1455 W SUNSET BLVD ","LOS ANGELES","CA","90026","34.0753305280","-118.2535609254",""
"PR0014834","BASKIN ROBBINS","613 W LAS TUNAS DR ","SAN GABRIEL","CA","91776","34.1025549479","-118.1089774550",""
"PR0014836","STARBUCKS #6580","10925 ATLANTIC AVE ","LYNWOOD","CA","90262","33.9313434286","-118.1836875048",""
"PR0014869","MARK TAPER FORUM BAR, LOBBY ENTRANCE","135 N GRAND AVE FL 2","LOS ANGELES","CA","90012","34.0566642790","-118.2483528491","213-972-7317"
"PR0014880","SNACK SHACK","44812 N SIERRA HWY ","LANCASTER","CA","93534","34.6968305641","-118.1365261859","661-361-8565"
"PR0014902","THE GALLOP OUT","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0014954","AMC COVINA 30 THEATERS","1414 N AZUSA AVE ","COVINA","CA","91722","34.1051498198","-117.9053835160",""
"PR0014983","STARBUCKS COFFEE #573","12170 VENTURA BLVD ","STUDIO CITY","CA","91604","34.1432537080","-118.3971248278",""
"PR0014985","LAEMMLE THEATRES","17200 VENTURA BLVD ","ENCINO","CA","91316","34.1603464280","-118.5076947113",""
"PR0014993","CAFE MIMOSA","395 S TOPANGA BLVD ","TOPANGA","CA","90290","34.0840481000","-118.5999546000","310-455-4341"
"PR0015115","ACADEMY LA - 2ND FLOOR","6021 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1018108942","-118.3208009294","323-785-2680"
"PR0015123","LMU DAILY BAGELS AND BAKERY","1 LMU DR #MS 8420","LOS ANGELES","CA","90045","33.9682203021","-118.4219218155",""
"PR0015129","BACK CONCESSION","8630 GARFIELD AVE EAST","SOUTH GATE","CA","90280","33.9525317255","-118.1639946893",""
"PR0015161","ADVENTUREPLEX","1701 MARINE AVE ","MANHATTAN BEACH","CA","90266","33.8948189153","-118.3826219815",""
"PR0015223","STARBUCKS","38019 E 47TH ST E ","PALMDALE","CA","93552","34.5732067433","-118.0451660831",""
"PR0015230","NAZARIAN PAVILLION DOHENY","3550 TROUSDALE PKWY ","LOS ANGELES","CA","90089","34.0209397114","-118.2846282814",""
"PR0015257","STARBUCKS COFFEE # 5317","942 W ARROW HWY","SAN DIMAS","CA","91773","34.1065330517","-117.8255457727",""
"PR0015370","STARBUCKS COFFEE # 5549","2952 BEVERLY GLEN CIR","LOS ANGELES","CA","90077","34.1277395769","-118.4435112116",""
"PR0015380","STARBUCKS COFFEE-TARGETT1329","3471 W CENTURY BLVD ","INGLEWOOD","CA","90303","33.9456197485","-118.3325364196","310-677-2436"
"PR0015512","REGENCY DTHEATRES","13917 S PIONEER BLVD ","NORWALK","CA","90650","33.9051827050","-118.0827855005","562-929-0535"
"PR0015634","LA COLISEUM #BH2","3911 S FIGUEROA ST ","LOS ANGELES","CA","90037","34.0136568143","-118.2829426165","213-765-8542"
"PR0015650","VIKTOR BENES COFFEE HOUSE","5500 RESEDA BLVD ","TARZANA","CA","91356","34.1700942692","-118.5357982703",""
"PR0015690","STARBUCKS #9596","11331 CAMARILLO ST ","NORTH HOLLYWOOD","CA","91602","34.1577697686","-118.3782961774",""
"PR0015902","POST 755","20516 E ARROW HWY ","COVINA","CA","91724","34.1063718133","-117.8544397026","626-966-7786"
"PR0015942","PRESSED JUICERY","8714 SANTA MONICA BLVD ","WEST HOLLYWOOD","CA","90069","34.0869088097","-118.3802914461","310-477-7171"
"PR0016030","STARBUCKS COFFEE","16850 DEVONSHIRE ST ","GRANADA HILLS","CA","91344","34.2573096810","-118.4999181616",""
"PR0016062","LIVE OAK PARK COMMUNITY CTR","10144 BOGUE ST ","TEMPLE CITY","CA","91780","34.1031291358","-118.0482649191","626-579-0461"
"PR0016080","EL REY THEATRE BAR","5515 WILSHIRE BLVD ","LOS ANGELES","CA","90036","34.0624833744","-118.3488199012",""
"PR0016193","MULTI-PUPOSE SENIOR CENTER","2528 WEST BLVD ","LOS ANGELES","CA","90016","34.0333045689","-118.3409379402","323-735-1231"
"PR0016328","BALDWIN VILLA SENIOR CENTER","3939 MARLTON AVE ","LOS ANGELES","CA","90008","34.0138187209","-118.3367859389","323-735-1231"
"PR0016381","COFFEE BEAN & TEA LEAF #174","1500 CANADA BLVD # C","GLENDALE","CA","91208","34.1687802079","-118.2292290369",""
"PR0016399","COFFEE BEAN & TEA LEAF","400 S BALDWIN AVE STE 9018","ARCADIA","CA","91007","34.1328798417","-118.0516815153",""
"PR0016436","BASKIN ROBBINS #6132","1013 S GAFFEY ST ","SAN PEDRO","CA","90731","33.7350327642","-118.2925072730","310-547-1809"
"PR0016469","LA PALAPA","5550 PEARBLOSSOM HWY ","PALMDALE","CA","93552","34.5425720715","-118.0312862780",""
"PR0016471","STAND 25","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0016599","STAND 21 & BAR 12","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
